feature_0,feature_4,feature_6,feature_7,feature_8,feature_9,feature_10,feature_15,feature_19,feature_22,feature_23,feature_24,feature_25,feature_29,feature_30,feature_31,feature_46,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_74,feature_75,feature_78,feature_79,feature_80,feature_84,feature_85,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_101,feature_102,feature_103,feature_104,feature_106,feature_107,feature_108,feature_114,feature_115,feature_117,feature_124,feature_126,feature_127,feature_129,feature_132,feature_135,feature_136,feature_141,feature_143,feature_145,feature_146,feature_148,feature_149,feature_153,feature_155,feature_156,feature_158,feature_159,feature_165,feature_169,feature_170,feature_171,feature_175,feature_176,feature_177,feature_180,feature_183,feature_184,feature_185,feature_187,feature_188,feature_192,feature_193,feature_198,feature_199,feature_200,feature_202,feature_203,feature_204,feature_205,feature_209,feature_211,feature_212,IC50_mM,CC50_mM,SI,log_ic50,log_cc50,log_si
787,11.95398762282691,0.06134603069622879,-0.4194850718065004,0.6912235198580302,24.81818181818182,312.4100000000001,0.3333193586337961,1.363636363636364,16.53329892846436,9.878815178122917,2.353217020954939,-2.361863170197399,-0.1387191292275698,2.469305062179951,2.98151004023515,53534.53374806135,20.52418198876861,0.0,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,13.84747439938125,32.26222217530253,18.53868255890785,24.85665556915749,11.87648501730336,0.0,5.316788604006331,5.733667477162185,71.24902810133304,6.606881964512918,0.0,11.05045608116852,0.0,42.77498141560879,19.06280027574374,0.0,0.0,0.0,30.06413306334758,18.60080811750819,12.84164324585202,6.923737199690624,12.9997573065245,13.84747439938125,5.316788604006331,15.20739338476228,11.09963970773495,23.36528584390597,2.840979623330814,6.67760582010582,-0.5241170372469974,3.477233218904846,7.615275695524613,0.0,0,1,0,0,1,1.2854,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.999234987020386,0.8002227820225151,0.2668089647812167,1.386103089583753,0.5879104250338042,0.23650111237124588
788,11.95398762282691,0.06134603069622879,-0.4194850718065004,0.6912235198580302,24.81818181818182,312.4100000000001,0.3333193586337961,1.363636363636364,16.53329892846436,9.878815178122917,2.353217020954939,-2.361863170197399,-0.1387191292275698,2.469305062179951,2.98151004023515,53534.53374806135,20.52418198876861,0.0,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,13.84747439938125,32.26222217530253,18.53868255890785,24.85665556915749,11.87648501730336,0.0,5.316788604006331,5.733667477162185,71.24902810133304,6.606881964512918,0.0,11.05045608116852,0.0,42.77498141560879,19.06280027574374,0.0,0.0,0.0,30.06413306334758,18.60080811750819,12.84164324585202,6.923737199690624,12.9997573065245,13.84747439938125,5.316788604006331,15.20739338476228,11.09963970773495,23.36528584390597,2.840979623330814,6.67760582010582,-0.5241170372469974,3.477233218904846,7.615275695524613,0.0,0,1,0,0,1,1.2854,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.00007362049595,0.8002227820225151,0.02759381898454746,3.401199835675676,0.5879104250338042,0.027219971234087738
789,11.95398762282691,0.06134603069622879,-0.4194850718065004,0.6912235198580302,24.81818181818182,312.4100000000001,0.3333193586337961,1.363636363636364,16.53329892846436,9.878815178122917,2.353217020954939,-2.361863170197399,-0.1387191292275698,2.469305062179951,2.98151004023515,53534.53374806135,20.52418198876861,0.0,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,13.84747439938125,32.26222217530253,18.53868255890785,24.85665556915749,11.87648501730336,0.0,5.316788604006331,5.733667477162185,71.24902810133304,6.606881964512918,0.0,11.05045608116852,0.0,42.77498141560879,19.06280027574374,0.0,0.0,0.0,30.06413306334758,18.60080811750819,12.84164324585202,6.923737199690624,12.9997573065245,13.84747439938125,5.316788604006331,15.20739338476228,11.09963970773495,23.36528584390597,2.840979623330814,6.67760582010582,-0.5241170372469974,3.477233218904846,7.615275695524613,0.0,0,1,0,0,1,1.2854,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.501217939074238,0.8002227820225151,0.5330490405117271,0.9167777888723312,0.5879104250338042,0.4272585892747673
790,11.95398762282691,0.06134603069622879,-0.4194850718065004,0.6912235198580302,24.81818181818182,312.4100000000001,0.3333193586337961,1.363636363636364,16.53329892846436,9.878815178122917,2.353217020954939,-2.361863170197399,-0.1387191292275698,2.469305062179951,2.98151004023515,53534.53374806135,20.52418198876861,0.0,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,13.84747439938125,32.26222217530253,18.53868255890785,24.85665556915749,11.87648501730336,0.0,5.316788604006331,5.733667477162185,71.24902810133304,6.606881964512918,0.0,11.05045608116852,0.0,42.77498141560879,19.06280027574374,0.0,0.0,0.0,30.06413306334758,18.60080811750819,12.84164324585202,6.923737199690624,12.9997573065245,13.84747439938125,5.316788604006331,15.20739338476228,11.09963970773495,23.36528584390597,2.840979623330814,6.67760582010582,-0.5241170372469974,3.477233218904846,7.615275695524613,0.0,0,1,0,0,1,1.2854,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.00125474932221,0.7009951570517231,0.04380876175235047,2.833287150116141,0.5312134662913431,0.042876294283103376
791,11.95398762282691,0.06134603069622879,-0.4194850718065004,0.6912235198580302,24.81818181818182,312.4100000000001,0.3333193586337961,1.363636363636364,16.53329892846436,9.878815178122917,2.353217020954939,-2.361863170197399,-0.1387191292275698,2.469305062179951,2.98151004023515,53534.53374806135,20.52418198876861,0.0,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,13.84747439938125,32.26222217530253,18.53868255890785,24.85665556915749,11.87648501730336,0.0,5.316788604006331,5.733667477162185,71.24902810133304,6.606881964512918,0.0,11.05045608116852,0.0,42.77498141560879,19.06280027574374,0.0,0.0,0.0,30.06413306334758,18.60080811750819,12.84164324585202,6.923737199690624,12.9997573065245,13.84747439938125,5.316788604006331,15.20739338476228,11.09963970773495,23.36528584390597,2.840979623330814,6.67760582010582,-0.5241170372469974,3.477233218904846,7.615275695524613,0.0,0,1,0,0,1,1.2854,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.00104669139888,0.7009951570517231,0.03337905807041609,3.091090029108339,0.5312134662913431,0.032834071589563724
792,11.95398762282691,0.06134603069622879,-0.4194850718065004,0.6912235198580302,24.81818181818182,312.4100000000001,0.3333193586337961,1.363636363636364,16.53329892846436,9.878815178122917,2.353217020954939,-2.361863170197399,-0.1387191292275698,2.469305062179951,2.98151004023515,53534.53374806135,20.52418198876861,0.0,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,13.84747439938125,32.26222217530253,18.53868255890785,24.85665556915749,11.87648501730336,0.0,5.316788604006331,5.733667477162185,71.24902810133304,6.606881964512918,0.0,11.05045608116852,0.0,42.77498141560879,19.06280027574374,0.0,0.0,0.0,30.06413306334758,18.60080811750819,12.84164324585202,6.923737199690624,12.9997573065245,13.84747439938125,5.316788604006331,15.20739338476228,11.09963970773495,23.36528584390597,2.840979623330814,6.67760582010582,-0.5241170372469974,3.477233218904846,7.615275695524613,0.0,0,1,0,0,1,1.2854,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1504418830202328,0.9986780319640987,6.638297872340425,0.14014611467607976,0.6924859779957496,2.03317478677822
793,11.95398762282691,0.06134603069622879,-0.4194850718065004,0.6912235198580302,24.81818181818182,312.4100000000001,0.3333193586337961,1.363636363636364,16.53329892846436,9.878815178122917,2.353217020954939,-2.361863170197399,-0.1387191292275698,2.469305062179951,2.98151004023515,53534.53374806135,20.52418198876861,0.0,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,13.84747439938125,32.26222217530253,18.53868255890785,24.85665556915749,11.87648501730336,0.0,5.316788604006331,5.733667477162185,71.24902810133304,6.606881964512918,0.0,11.05045608116852,0.0,42.77498141560879,19.06280027574374,0.0,0.0,0.0,30.06413306334758,18.60080811750819,12.84164324585202,6.923737199690624,12.9997573065245,13.84747439938125,5.316788604006331,15.20739338476228,11.09963970773495,23.36528584390597,2.840979623330814,6.67760582010582,-0.5241170372469974,3.477233218904846,7.615275695524613,0.0,0,1,0,0,1,1.2854,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00960267338427018,0.9986780319640987,39.26666666666667,0.00955686076512334,0.6924859779957496,3.695523996832605
794,11.95398762282691,0.06134603069622879,-0.4194850718065004,0.6912235198580302,24.81818181818182,312.4100000000001,0.3333193586337961,1.363636363636364,16.53329892846436,9.878815178122917,2.353217020954939,-2.361863170197399,-0.1387191292275698,2.469305062179951,2.98151004023515,53534.53374806135,20.52418198876861,0.0,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,13.84747439938125,32.26222217530253,18.53868255890785,24.85665556915749,11.87648501730336,0.0,5.316788604006331,5.733667477162185,71.24902810133304,6.606881964512918,0.0,11.05045608116852,0.0,42.77498141560879,19.06280027574374,0.0,0.0,0.0,30.06413306334758,18.60080811750819,12.84164324585202,6.923737199690624,12.9997573065245,13.84747439938125,5.316788604006331,15.20739338476228,11.09963970773495,23.36528584390597,2.840979623330814,6.67760582010582,-0.5241170372469974,3.477233218904846,7.615275695524613,0.0,0,1,0,0,1,1.2854,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05121425804944096,99.99903973266157,39.26666666666667,0.049945932249680317,4.615111009198651,3.695523996832605
795,11.95398762282691,0.06134603069622879,-0.4194850718065004,0.6912235198580302,24.81818181818182,312.4100000000001,0.3333193586337961,1.363636363636364,16.53329892846436,9.878815178122917,2.353217020954939,-2.361863170197399,-0.1387191292275698,2.469305062179951,2.98151004023515,53534.53374806135,20.52418198876861,0.0,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,13.84747439938125,32.26222217530253,18.53868255890785,24.85665556915749,11.87648501730336,0.0,5.316788604006331,5.733667477162185,71.24902810133304,6.606881964512918,0.0,11.05045608116852,0.0,42.77498141560879,19.06280027574374,0.0,0.0,0.0,30.06413306334758,18.60080811750819,12.84164324585202,6.923737199690624,12.9997573065245,13.84747439938125,5.316788604006331,15.20739338476228,11.09963970773495,23.36528584390597,2.840979623330814,6.67760582010582,-0.5241170372469974,3.477233218904846,7.615275695524613,0.0,0,1,0,0,1,1.2854,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960267338427018,960.2673384270181,39.26666666666667,0.6730808610978213,6.868252558032494,3.695523996832605
796,11.95398762282691,0.06134603069622879,-0.4194850718065004,0.6912235198580302,24.81818181818182,312.4100000000001,0.3333193586337961,1.363636363636364,16.53329892846436,9.878815178122917,2.353217020954939,-2.361863170197399,-0.1387191292275698,2.469305062179951,2.98151004023515,53534.53374806135,20.52418198876861,0.0,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,13.84747439938125,32.26222217530253,18.53868255890785,24.85665556915749,11.87648501730336,0.0,5.316788604006331,5.733667477162185,71.24902810133304,6.606881964512918,0.0,11.05045608116852,0.0,42.77498141560879,19.06280027574374,0.0,0.0,0.0,30.06413306334758,18.60080811750819,12.84164324585202,6.923737199690624,12.9997573065245,13.84747439938125,5.316788604006331,15.20739338476228,11.09963970773495,23.36528584390597,2.840979623330814,6.67760582010582,-0.5241170372469974,3.477233218904846,7.615275695524613,0.0,0,1,0,0,1,1.2854,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320089112809006,128.0900602727799,39.26666666666667,0.03150730198420291,4.860510302423613,3.695523996832605
797,11.95398762282691,0.06134603069622879,-0.4194850718065004,0.6912235198580302,24.81818181818182,312.4100000000001,0.3333193586337961,1.363636363636364,16.53329892846436,9.878815178122917,2.353217020954939,-2.361863170197399,-0.1387191292275698,2.469305062179951,2.98151004023515,53534.53374806135,20.52418198876861,0.0,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,13.84747439938125,32.26222217530253,18.53868255890785,24.85665556915749,11.87648501730336,0.0,5.316788604006331,5.733667477162185,71.24902810133304,6.606881964512918,0.0,11.05045608116852,0.0,42.77498141560879,19.06280027574374,0.0,0.0,0.0,30.06413306334758,18.60080811750819,12.84164324585202,6.923737199690624,12.9997573065245,13.84747439938125,5.316788604006331,15.20739338476228,11.09963970773495,23.36528584390597,2.840979623330814,6.67760582010582,-0.5241170372469974,3.477233218904846,7.615275695524613,0.0,0,1,0,0,1,1.2854,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.99088706295833,35.16819082432549,1.851845609303893,2.9952765228633367,3.588180026032508,1.0479663669015709
798,11.95398762282691,0.06134603069622879,-0.4194850718065004,0.6912235198580302,24.81818181818182,312.4100000000001,0.3333193586337961,1.363636363636364,16.53329892846436,9.878815178122917,2.353217020954939,-2.361863170197399,-0.1387191292275698,2.469305062179951,2.98151004023515,53534.53374806135,20.52418198876861,0.0,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,13.84747439938125,32.26222217530253,18.53868255890785,24.85665556915749,11.87648501730336,0.0,5.316788604006331,5.733667477162185,71.24902810133304,6.606881964512918,0.0,11.05045608116852,0.0,42.77498141560879,19.06280027574374,0.0,0.0,0.0,30.06413306334758,18.60080811750819,12.84164324585202,6.923737199690624,12.9997573065245,13.84747439938125,5.316788604006331,15.20739338476228,11.09963970773495,23.36528584390597,2.840979623330814,6.67760582010582,-0.5241170372469974,3.477233218904846,7.615275695524613,0.0,0,1,0,0,1,1.2854,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1984552499415837,160.2974268036221,39.26666666666667,0.1810334358068747,5.083250032143543,3.695523996832605
799,11.95398762282691,0.06134603069622879,-0.4194850718065004,0.6912235198580302,24.81818181818182,312.4100000000001,0.3333193586337961,1.363636363636364,16.53329892846436,9.878815178122917,2.353217020954939,-2.361863170197399,-0.1387191292275698,2.469305062179951,2.98151004023515,53534.53374806135,20.52418198876861,0.0,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,13.84747439938125,32.26222217530253,18.53868255890785,24.85665556915749,11.87648501730336,0.0,5.316788604006331,5.733667477162185,71.24902810133304,6.606881964512918,0.0,11.05045608116852,0.0,42.77498141560879,19.06280027574374,0.0,0.0,0.0,30.06413306334758,18.60080811750819,12.84164324585202,6.923737199690624,12.9997573065245,13.84747439938125,5.316788604006331,15.20739338476228,11.09963970773495,23.36528584390597,2.840979623330814,6.67760582010582,-0.5241170372469974,3.477233218904846,7.615275695524613,0.0,0,1,0,0,1,1.2854,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160044556404503,249.999199777218,39.26666666666667,0.015877734619558145,5.525449750988128,3.695523996832605
800,11.95398762282691,0.06134603069622879,-0.4194850718065004,0.6912235198580302,24.81818181818182,312.4100000000001,0.3333193586337961,1.363636363636364,16.53329892846436,9.878815178122917,2.353217020954939,-2.361863170197399,-0.1387191292275698,2.469305062179951,2.98151004023515,53534.53374806135,20.52418198876861,0.0,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,13.84747439938125,32.26222217530253,18.53868255890785,24.85665556915749,11.87648501730336,0.0,5.316788604006331,5.733667477162185,71.24902810133304,6.606881964512918,0.0,11.05045608116852,0.0,42.77498141560879,19.06280027574374,0.0,0.0,0.0,30.06413306334758,18.60080811750819,12.84164324585202,6.923737199690624,12.9997573065245,13.84747439938125,5.316788604006331,15.20739338476228,11.09963970773495,23.36528584390597,2.840979623330814,6.67760582010582,-0.5241170372469974,3.477233218904846,7.615275695524613,0.0,0,1,0,0,1,1.2854,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.299910695137527,299.9971191979847,36.14462013112225,2.23000479743972,5.707100693932261,3.6148189459024596
801,11.95398762282691,0.06134603069622879,-0.4194850718065004,0.6912235198580302,24.81818181818182,312.4100000000001,0.3333193586337961,1.363636363636364,16.53329892846436,9.878815178122917,2.353217020954939,-2.361863170197399,-0.1387191292275698,2.469305062179951,2.98151004023515,53534.53374806135,20.52418198876861,0.0,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,13.84747439938125,32.26222217530253,18.53868255890785,24.85665556915749,11.87648501730336,0.0,5.316788604006331,5.733667477162185,71.24902810133304,6.606881964512918,0.0,11.05045608116852,0.0,42.77498141560879,19.06280027574374,0.0,0.0,0.0,30.06413306334758,18.60080811750819,12.84164324585202,6.923737199690624,12.9997573065245,13.84747439938125,5.316788604006331,15.20739338476228,11.09963970773495,23.36528584390597,2.840979623330814,6.67760582010582,-0.5241170372469974,3.477233218904846,7.615275695524613,0.0,0,1,0,0,1,1.2854,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.89869179579595,1805.081734754956,36.17493104111874,3.929837221768349,7.498914990292248,3.6156346373645047
802,10.78669674351222,0.2196867913832197,-1.268910619803477,0.442842031674371,32.88235294117647,244.207,0.2878781797929572,1.529411764705882,16.56409061417377,10.13184576639731,2.434850861850275,-2.132167058012951,-0.05881338538237182,2.865366729018536,2.19490926492769,9343.960903329446,25.79011261548435,24.63921923800945,6.22790117073487,5.824404497999927,5.907179729351506,0.0,4.794537184071822,9.665781456092393,0.0,5.098681808301038,0.0,0.0,0.0,6.606881964512918,5.907179729351506,0.0,14.76446326439343,5.733667477162185,24.53980033397978,6.606881964512918,0.0,5.733667477162185,0.0,60.91000630602487,4.736862953800049,0.0,0.0,0.0,5.824404497999927,0.0,11.00912300990973,0.0,0.0,0.0,10.08266032924825,15.57705782580294,6.245635865457293,14.39939468379945,31.78186780885193,4.971215356512976,-1.029415128705804,-3.263639455782315,-0.4383924634668681,0.0,1,1,1,1,2,-3.011499999999999,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.501771023999935,100.0004094853179,13.33024017467249,2.1402744975579213,4.615124571143119,2.662372001969865
803,10.78669674351222,0.2196867913832197,-1.268910619803477,0.442842031674371,32.88235294117647,244.207,0.2878781797929572,1.529411764705882,16.56409061417377,10.13184576639731,2.434850861850275,-2.132167058012951,-0.05881338538237182,2.865366729018536,2.19490926492769,9343.960903329446,25.79011261548435,24.63921923800945,6.22790117073487,5.824404497999927,5.907179729351506,0.0,4.794537184071822,9.665781456092393,0.0,5.098681808301038,0.0,0.0,0.0,6.606881964512918,5.907179729351506,0.0,14.76446326439343,5.733667477162185,24.53980033397978,6.606881964512918,0.0,5.733667477162185,0.0,60.91000630602487,4.736862953800049,0.0,0.0,0.0,5.824404497999927,0.0,11.00912300990973,0.0,0.0,0.0,10.08266032924825,15.57705782580294,6.245635865457293,14.39939468379945,31.78186780885193,4.971215356512976,-1.029415128705804,-3.263639455782315,-0.4383924634668681,0.0,1,1,1,1,2,-3.011499999999999,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.999631463213888,1.101515505161563,0.1101556101556102,2.397861768892929,0.742658753575984,0.10450019482801558
804,10.78669674351222,0.2196867913832197,-1.268910619803477,0.442842031674371,32.88235294117647,244.207,0.2878781797929572,1.529411764705882,16.56409061417377,10.13184576639731,2.434850861850275,-2.132167058012951,-0.05881338538237182,2.865366729018536,2.19490926492769,9343.960903329446,25.79011261548435,24.63921923800945,6.22790117073487,5.824404497999927,5.907179729351506,0.0,4.794537184071822,9.665781456092393,0.0,5.098681808301038,0.0,0.0,0.0,6.606881964512918,5.907179729351506,0.0,14.76446326439343,5.733667477162185,24.53980033397978,6.606881964512918,0.0,5.733667477162185,0.0,60.91000630602487,4.736862953800049,0.0,0.0,0.0,5.824404497999927,0.0,11.00912300990973,0.0,0.0,0.0,10.08266032924825,15.57705782580294,6.245635865457293,14.39939468379945,31.78186780885193,4.971215356512976,-1.029415128705804,-3.263639455782315,-0.4383924634668681,0.0,1,1,1,1,2,-3.011499999999999,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.70156300545844,1.101515505161563,0.1265882352941177,2.272287007111899,0.742658753575984,0.1191938047594013
805,10.78669674351222,0.2196867913832197,-1.268910619803477,0.442842031674371,32.88235294117647,244.207,0.2878781797929572,1.529411764705882,16.56409061417377,10.13184576639731,2.434850861850275,-2.132167058012951,-0.05881338538237182,2.865366729018536,2.19490926492769,9343.960903329446,25.79011261548435,24.63921923800945,6.22790117073487,5.824404497999927,5.907179729351506,0.0,4.794537184071822,9.665781456092393,0.0,5.098681808301038,0.0,0.0,0.0,6.606881964512918,5.907179729351506,0.0,14.76446326439343,5.733667477162185,24.53980033397978,6.606881964512918,0.0,5.733667477162185,0.0,60.91000630602487,4.736862953800049,0.0,0.0,0.0,5.824404497999927,0.0,11.00912300990973,0.0,0.0,0.0,10.08266032924825,15.57705782580294,6.245635865457293,14.39939468379945,31.78186780885193,4.971215356512976,-1.029415128705804,-3.263639455782315,-0.4383924634668681,0.0,1,1,1,1,2,-3.011499999999999,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.20199091761565,1.101515505161563,0.1342985521717424,2.2194198647316647,0.742658753575984,0.12601444417522376
806,10.78669674351222,0.2196867913832197,-1.268910619803477,0.442842031674371,32.88235294117647,244.207,0.2878781797929572,1.529411764705882,16.56409061417377,10.13184576639731,2.434850861850275,-2.132167058012951,-0.05881338538237182,2.865366729018536,2.19490926492769,9343.960903329446,25.79011261548435,24.63921923800945,6.22790117073487,5.824404497999927,5.907179729351506,0.0,4.794537184071822,9.665781456092393,0.0,5.098681808301038,0.0,0.0,0.0,6.606881964512918,5.907179729351506,0.0,14.76446326439343,5.733667477162185,24.53980033397978,6.606881964512918,0.0,5.733667477162185,0.0,60.91000630602487,4.736862953800049,0.0,0.0,0.0,5.824404497999927,0.0,11.00912300990973,0.0,0.0,0.0,10.08266032924825,15.57705782580294,6.245635865457293,14.39939468379945,31.78186780885193,4.971215356512976,-1.029415128705804,-3.263639455782315,-0.4383924634668681,0.0,1,1,1,1,2,-3.011499999999999,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.99877563889947,100.0004094853179,9.091958302308264,2.4848046144908658,4.615124571143119,2.3117388990132666
807,10.78669674351222,0.2196867913832197,-1.268910619803477,0.442842031674371,32.88235294117647,244.207,0.2878781797929572,1.529411764705882,16.56409061417377,10.13184576639731,2.434850861850275,-2.132167058012951,-0.05881338538237182,2.865366729018536,2.19490926492769,9343.960903329446,25.79011261548435,24.63921923800945,6.22790117073487,5.824404497999927,5.907179729351506,0.0,4.794537184071822,9.665781456092393,0.0,5.098681808301038,0.0,0.0,0.0,6.606881964512918,5.907179729351506,0.0,14.76446326439343,5.733667477162185,24.53980033397978,6.606881964512918,0.0,5.733667477162185,0.0,60.91000630602487,4.736862953800049,0.0,0.0,0.0,5.824404497999927,0.0,11.00912300990973,0.0,0.0,0.0,10.08266032924825,15.57705782580294,6.245635865457293,14.39939468379945,31.78186780885193,4.971215356512976,-1.029415128705804,-3.263639455782315,-0.4383924634668681,0.0,1,1,1,1,2,-3.011499999999999,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.999631463213888,250.0030711398843,25.0012285012285,2.397861768892929,5.5254651746739984,3.2581437869524836
808,10.78669674351222,0.2196867913832197,-1.268910619803477,0.442842031674371,32.88235294117647,244.207,0.2878781797929572,1.529411764705882,16.56409061417377,10.13184576639731,2.434850861850275,-2.132167058012951,-0.05881338538237182,2.865366729018536,2.19490926492769,9343.960903329446,25.79011261548435,24.63921923800945,6.22790117073487,5.824404497999927,5.907179729351506,0.0,4.794537184071822,9.665781456092393,0.0,5.098681808301038,0.0,0.0,0.0,6.606881964512918,5.907179729351506,0.0,14.76446326439343,5.733667477162185,24.53980033397978,6.606881964512918,0.0,5.733667477162185,0.0,60.91000630602487,4.736862953800049,0.0,0.0,0.0,5.824404497999927,0.0,11.00912300990973,0.0,0.0,0.0,10.08266032924825,15.57705782580294,6.245635865457293,14.39939468379945,31.78186780885193,4.971215356512976,-1.029415128705804,-3.263639455782315,-0.4383924634668681,0.0,1,1,1,1,2,-3.011499999999999,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,98.27647629694238,1310.353017292565,13.33333333333333,4.597908647689343,7.178814720813303,2.6625878270254524
809,10.78669674351222,0.2196867913832197,-1.268910619803477,0.442842031674371,32.88235294117647,244.207,0.2878781797929572,1.529411764705882,16.56409061417377,10.13184576639731,2.434850861850275,-2.132167058012951,-0.05881338538237182,2.865366729018536,2.19490926492769,9343.960903329446,25.79011261548435,24.63921923800945,6.22790117073487,5.824404497999927,5.907179729351506,0.0,4.794537184071822,9.665781456092393,0.0,5.098681808301038,0.0,0.0,0.0,6.606881964512918,5.907179729351506,0.0,14.76446326439343,5.733667477162185,24.53980033397978,6.606881964512918,0.0,5.733667477162185,0.0,60.91000630602487,4.736862953800049,0.0,0.0,0.0,5.824404497999927,0.0,11.00912300990973,0.0,0.0,0.0,10.08266032924825,15.57705782580294,6.245635865457293,14.39939468379945,31.78186780885193,4.971215356512976,-1.029415128705804,-3.263639455782315,-0.4383924634668681,0.0,1,1,1,1,2,-3.011499999999999,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43.99919740877691,2085.2243878814543,39.26666666666667,3.806644654250755,7.6431111982710656,3.695523996832605
